block,labeler,image_id,file,raw,year,month,day,final_date,format,tags,ts,stratum,w,h,pred,ok,err_type
14,서영,000500,000500.jpg,2026.12.17 2,2026,12,17,2026-12-17,YYYY.MM.DD,2,2026-09-09T18:36:11,large,3060,4080,2026-12-17,True,
14,서영,000510,000510.jpg,2026.09.03,2026,09,03,2026-09-03,YYYY.MM.DD,,2026-09-09T18:36:14,mid,1050,1400,2026-09-03,True,
14,서영,000513,000513.jpg,2026.09.03,2026,09,03,2026-09-03,YYYY.MM.DD,,2026-09-09T18:36:17,mid,1050,1400,2026-09-03,True,
14,서영,000514,000514.jpg,2026.07.13,2026,07,13,2026-07-13,YYYY.MM.DD,,2026-09-09T18:36:21,mid,1050,1400,2026-07-13,True,
14,서영,000517,000517.jpg,26.09.25,2026,09,25,2026-09-25,YY.MM.DD,,2026-09-09T18:36:25,mid,1050,1400,2026-09-26,False,월/일 틀림
14,서영,000531,000531.jpg,2026.02.28,2026,02,28,2026-02-28,YYYY.MM.DD,,2026-09-09T18:36:28,mid,1050,1400,2026-02-28,True,
14,서영,000532,000532.jpg,2026.02.28,2026,02,28,2026-02-28,YYYY.MM.DD,,2026-09-09T18:36:33,mid,1050,1400,2026-02-28,True,
14,서영,000541,000541.jpg,2026.03.22,2026,03,22,2026-03-22,YYYY.MM.DD,,2026-09-09T18:36:35,mid,1050,1400,2026-03-22,True,
14,서영,000555,000555.jpg,2027.04.16,2027,04,16,2027-04-16,YYYY.MM.DD,,2026-09-09T18:36:43,mid,1050,1400,2027-04-16,True,
14,서영,000556,000556.jpg,2026.08.07 e,2026,08,07,2026-08-07,YYYY.MM.DD,e,2026-09-09T18:36:55,mid,1050,1400,2026-08-07,True,
14,서영,000564,000564.jpg,2026.06.25,2026,06,25,2026-06-25,YYYY.MM.DD,,2026-09-09T18:37:01,mid,1050,1400,2026-06-25,True,
14,서영,000565,000565.jpg,2025.12.05,2025,12,05,2025-12-05,YYYY.MM.DD,,2026-09-09T18:37:05,mid,1050,1400,2025-12-05,True,
14,서영,000566,000566.jpg,2026.09.17,2026,09,17,2026-09-17,YYYY.MM.DD,,2026-09-09T18:37:10,mid,894,1233,2026-09-17,True,
14,서영,000568,000568.jpg,2026.02.23,2026,02,23,2026-02-23,YYYY.MM.DD,,2026-09-09T18:37:15,mid,914,1399,2026-02-23,True,
14,서영,000571,000571.jpg,10.18,NONE,10,18,NONE-10-18,MM.DD,,2026-09-09T18:37:18,mid,1050,1400,2024-11-18,False,전부 틀림
14,서영,000579,000579.jpg,2026/07/10,2026,07,10,2026-07-10,YYYY.MM.DD,,2026-09-09T18:37:26,mid,1050,1400,2026-07-10,True,
14,서영,000584,000584.jpg,2026.07.15 2,2026,07,15,2026-07-15,YYYY.MM.DD,2,2026-09-09T18:37:32,mid,1050,1400,2026-07-15,True,
14,서영,000586,000586.jpg,2026.03.14,2026,03,14,2026-03-14,YYYY.MM.DD,,2026-09-09T18:37:37,mid,1050,1400,2026-09-14,False,월/일 틀림
14,서영,000595,000595.jpg,2026.05.01,2026,05,01,2026-05-01,YYYY.MM.DD,,2026-09-09T18:37:45,mid,1613,763,2026-05-01,True,
14,서영,000597,000597.jpg,2026.09.02 2,2026,09,02,2026-09-02,YYYY.MM.DD,2,2026-09-09T18:37:49,mid,1613,763,2025-09-03,False,전부 틀림
14,서영,000599,000599.jpg,2026.09.04,2026,09,04,2026-09-04,YYYY.MM.DD,,2026-09-09T18:37:52,mid,1613,763,2026-09-04,True,
14,서영,000602,000602.jpg,2026.09.22 2,2026,09,22,2026-09-22,YYYY.MM.DD,2,2026-09-09T18:37:57,mid,1613,763,2025-09-20,False,전부 틀림
14,서영,000622,000622.jpg,2027.01.22,2027,01,22,2027-01-22,YYYY.MM.DD,,2026-09-09T18:38:01,mid,1613,763,2027-01-22,True,
14,서영,000624,000624.jpg,2027.06.15 2,2027,06,15,2027-06-15,YYYY.MM.DD,2,2026-09-09T18:38:16,mid,1613,763,2027-06-15,True,
14,서영,000625,000625.jpg,2027.04.01,2027,04,01,2027-04-01,YYYY.MM.DD,,2026-09-09T18:53:19,mid,1613,763,2027-04-01,True,
14,서영,000626,000626.jpg,26.07.01,2026,07,01,2026-07-01,YY.MM.DD,,2026-09-09T18:53:22,large,3024,4032,2026-07-01,True,
14,서영,000631,000631.jpg,25.11.15,2025,11,15,2025-11-15,YY.MM.DD,,2026-09-09T18:53:26,large,1980,3520,2025-11-15,True,
14,서영,000636,000636.jpg,2026.03.09,2026,03,09,2026-03-09,YYYY.MM.DD,,2026-09-09T18:53:30,large,1980,3520,2026-03-09,True,
14,서영,000640,000640.jpg,2026.02.08,2026,02,08,2026-02-08,YYYY.MM.DD,,2026-09-09T18:53:35,large,1980,3520,2026-02-08,True,
14,서영,000652,000652.jpg,2027.03.31,2027,03,31,2027-03-31,YYYY.MM.DD,,2026-09-09T18:53:37,mid,1113,1979,2027-03-31,True,
14,서영,000654,000654.jpg,2028.07.02,2028,07,02,2028-07-02,YYYY.MM.DD,,2026-09-09T18:53:41,mid,1063,1890,2028-07-02,True,
14,서영,000658,000658.jpg,2026.01.16,2026,01,16,2026-01-16,YYYY.MM.DD,,2026-09-09T18:53:49,mid,1068,1898,2026-01-16,True,
14,서영,000664,000664.jpg,2026.02.20,2026,02,20,2026-02-20,YYYY.MM.DD,,2026-09-09T18:53:53,large,1195,2124,2026-02-20,True,
14,서영,000669,000669.jpg,2026.09.02 2,2026,09,02,2026-09-02,YYYY.MM.DD,2,2026-09-09T18:57:03,large,1352,2404,2026-09-02,True,
14,서영,000774,000774.jpeg,26.02.08,2026,02,08,2026-02-08,YY.MM.DD,,2026-09-09T18:57:15,large,3024,4032,2026-02-08,True,
14,서영,000777,000777.jpeg,2026.03,2026,03,NONE,2026-03-NONE,YYYY.MM,,2026-09-09T18:57:19,large,3024,4032,NONE,False,미검출(NONE)
14,서영,000781,000781.jpeg,2026.10.02,2026,10,02,2026-10-02,YYYY.MM.DD,,2026-09-09T18:57:23,large,3024,4032,2026-10-02,True,
14,서영,000801,000801.jpeg,2026.03.25,2026,03,25,2026-03-25,YYYY.MM.DD,,2026-09-09T18:57:27,large,3024,4032,2026-03-25,True,
14,서영,000806,000806.jpeg,2026 10 02,2026,10,02,2026-10-02,YYYY.MM.DD,,2026-09-09T19:07:51,large,3024,4032,2026-10-02,True,
14,서영,000812,000812.jpeg,29/05/2026,2026,05,29,2026-05-29,DD.MM.YYYY,,2026-09-10T01:37:42,large,3024,4032,2026-05-29,True,
14,서영,000821,000821.jpeg,26/02/02,2026,02,02,2026-02-02,YY.MM.DD,,2026-09-10T01:37:48,large,3024,4032,2026-02-02,True,
14,서영,000830,000830.jpeg,25.12.20,2025,12,20,2025-12-20,YY.MM.DD,,2026-09-10T01:37:52,large,3024,4032,2025-12-NONE,False,월/일 틀림
14,서영,000840,000840.jpeg,26.01.01,2026,01,01,2026-01-01,YY.MM.DD,,2026-09-10T01:37:54,large,3024,4032,2031-03-10,False,전부 틀림
14,서영,000846,000846.jpeg,28.05.2026,2026,05,28,2026-05-28,DD.MM.YYYY,,2026-09-10T01:37:58,large,3024,4032,2026-05-28,True,
14,서영,000863,000863.jpg,22.10.2021 2,2021,10,22,2021-10-22,DD.MM.YYYY,2,2026-09-10T01:38:02,small,640,640,2020-10-NONE,False,전부 틀림
14,서영,000870,000870.jpg,15.10.2021,2021,10,15,2021-10-15,DD.MM.YYYY,,2026-09-10T01:38:06,mid,1008,756,2021-10-15,True,
14,서영,000872,000872.jpg,FEB/26/21,2021,02,26,2021-02-26,MON DD YY,,2026-09-10T01:38:12,mid,1008,756,2021-02-26,True,
14,서영,000876,000876.jpg,2021.07.01,2021,07,01,2021-07-01,YYYY.MM.DD,,2026-09-10T01:38:16,mid,1248,937,2021-07-01,True,
14,서영,000877,000877.jpg,03/04/23 d,2023,04,03,2023-04-03,DD.MM.YY,d,2026-09-10T01:38:28,mid,913,684,NONE,False,미검출(NONE)
14,서영,000880,000880.jpg,11/05/2021 2,2021,05,11,2021-05-11,DD.MM.YYYY,2,2026-09-10T01:38:35,small,640,640,2020-07-15,False,전부 틀림
14,서영,000884,000884.jpg,2021.07.03 2,2021,07,03,2021-07-03,YYYY.MM.DD,2,2026-09-10T01:38:40,small,640,640,NONE,False,미검출(NONE)
14,서영,000885,000885.jpg,2021.07.09,2021,07,09,2021-07-09,YYYY.MM.DD,,2026-09-10T01:38:44,mid,1094,808,2020-01-10,False,전부 틀림
14,서영,000909,000909.jpg,20-09-2021,2021,09,20,2021-09-20,DD.MM.YYYY,,2026-09-10T01:38:48,mid,669,895,2021-09-20,True,
14,서영,000912,000912.jpg,2022.05.05,2022,05,05,2022-05-05,YYYY.MM.DD,,2026-09-10T01:38:52,small,640,640,2022-05-05,True,
14,서영,000913,000913.jpg,2021.10.19,2021,10,19,2021-10-19,YYYY.MM.DD,,2026-09-10T01:38:55,mid,756,1008,2021-10-19,True,
14,서영,000914,000914.jpg,2021.07.21,2021,07,21,2021-07-21,YYYY.MM.DD,,2026-09-10T01:38:58,mid,711,949,2021-07-21,True,
14,서영,000918,000918.jpg,2021.09.17,2021,09,17,2021-09-17,YYYY.MM.DD,,2026-09-10T01:39:02,mid,678,902,2020-04-20,False,전부 틀림
14,서영,000927,000927.jpg,2021.08.23,2021,08,23,2021-08-23,YYYY.MM.DD,,2026-09-10T01:39:05,mid,756,1008,2023-04-08,False,전부 틀림
14,서영,000942,000942.jpg,29 05 2021 2,2021,05,29,2021-05-29,DD.MM.YYYY,2,2026-09-10T01:39:09,mid,794,1058,2021-05-29,True,
14,서영,000947,000947.jpg,2021.09.30,2021,09,30,2021-09-30,YYYY.MM.DD,,2026-09-10T01:39:13,small,640,640,2021-09-30,True,
14,서영,000950,000950.jpg,2022.09.16,2022,09,16,2022-09-16,YYYY.MM.DD,,2026-09-10T01:39:16,mid,756,1008,2022-09-16,True,
14,서영,000952,000952.jpg,2021.04.05,2021,04,05,2021-04-05,YYYY.MM.DD,,2026-09-10T01:39:20,small,640,640,2021-04-05,True,
14,서영,000960,000960.jpg,2022.07.19,2022,07,19,2022-07-19,YYYY.MM.DD,,2026-09-10T01:39:24,small,640,640,2022-07-19,True,
14,서영,000972,000972.jpg,2021.06.25,2021,06,25,2021-06-25,YYYY.MM.DD,,2026-09-10T01:39:28,mid,909,1211,2021-06-25,True,
14,서영,000975,000975.jpg,2023/08/03,2023,08,03,2023-08-03,YYYY.MM.DD,,2026-09-10T01:39:33,mid,979,1306,2023-08-03,True,
14,서영,000977,000977.jpg,03 11 2021,2021,11,03,2021-11-03,DD.MM.YYYY,,2026-09-10T01:39:54,mid,974,1299,2020-11-03,False,연도만 틀림
14,서영,000979,000979.jpg,2021.06.14 2,2021,06,14,2021-06-14,YYYY.MM.DD,2,2026-09-10T01:40:00,mid,1042,1390,2021-06-14,True,
14,서영,000989,000989.jpg,20/07/21,2020,07,21,2020-07-21,YY.MM.DD,,2026-09-10T01:40:04,mid,980,1307,NONE,False,미검출(NONE)
14,서영,000998,000998.jpg,11/11/2021 2,2021,11,11,2021-11-11,DD.MM.YYYY,2,2026-09-10T01:40:12,mid,953,1270,2021-11-11,True,
14,서영,000999,000999.jpg,11/11/2021 2 b,2021,11,11,2021-11-11,DD.MM.YYYY,2b,2026-09-10T01:40:19,small,640,640,2021-11-11,True,
14,서영,001012,001012.jpg,2021.11.10 2,2021,11,10,2021-11-10,YYYY.MM.DD,2,2026-09-10T01:40:25,mid,939,704,2021-11-10,True,
14,서영,001014,001014.jpg,2022.01.11,2022,01,11,2022-01-11,YYYY.MM.DD,,2026-09-10T01:40:28,mid,581,774,2022-01-11,True,
14,서영,001015,001015.jpg,2022.01.11,2022,01,11,2022-01-11,YYYY.MM.DD,,2026-09-10T01:40:30,small,640,640,2022-01-11,True,
14,서영,001016,001016.jpg,FEB/21/21,2021,02,21,2021-02-21,MON DD YY,,2026-09-10T01:40:35,mid,1008,756,2021-02-21,True,
14,서영,001018,001018.jpg,2021.05.15,2021,05,15,2021-05-15,YYYY.MM.DD,,2026-09-10T01:40:42,mid,680,912,NONE,False,미검출(NONE)
14,서영,001022,001022.jpg,2021.06.28,2021,06,28,2021-06-28,YYYY.MM.DD,,2026-09-10T01:40:46,small,640,640,NONE,False,미검출(NONE)
14,서영,001034,001034.jpg,2021.06.28,2021,06,28,2021-06-28,YYYY.MM.DD,,2026-09-10T01:40:50,mid,717,957,2021-06-28,True,
14,서영,001035,001035.jpg,07.10.2021 2,2021,10,07,2021-10-07,DD.MM.YYYY,2,2026-09-10T01:40:55,mid,1008,756,NONE,False,미검출(NONE)
14,서영,001038,001038.jpg,2021.12.28,2021,12,28,2021-12-28,YYYY.MM.DD,,2026-09-10T01:40:58,mid,756,1008,2021-12-28,True,
14,서영,001101,001101.jpg,2021.03.14 2,2021,03,14,2021-03-14,YYYY.MM.DD,2,2026-09-10T01:41:09,small,640,640,2021-01-14,False,월/일 틀림
14,서영,001102,001102.jpg,2021.03.14,2021,03,14,2021-03-14,YYYY.MM.DD,,2026-09-10T01:41:13,mid,900,1200,2021-03-14,True,
14,서영,001105,001105.jpg,2021.08.26 2,2021,08,26,2021-08-26,YYYY.MM.DD,2,2026-09-10T01:41:20,small,640,640,2020-08-26,False,연도만 틀림
14,서영,001108,001108.jpg,21.02.28,2021,02,28,2021-02-28,YY.MM.DD,,2026-09-10T01:41:24,small,640,640,2021-02-28,True,
14,서영,001109,001109.jpg,21.03.22,2021,03,22,2021-03-22,YY.MM.DD,,2026-09-10T01:41:27,mid,924,1231,2021-03-22,True,
14,서영,001114,001114.jpg,2023.11.15,2023,11,15,2023-11-15,YYYY.MM.DD,,2026-09-10T01:41:30,small,640,640,2023-11-15,True,
14,서영,001143,001143.jpg,26 JUN 21 t,2021,06,26,2021-06-26,DD MON YY,t,2026-09-10T01:41:38,small,640,640,2021-06-28,False,월/일 틀림
14,서영,001159,001159.jpg,2021 08 10,2021,08,10,2021-08-10,YYYY.MM.DD,,2026-09-10T01:41:42,small,640,640,2021-08-10,True,
14,서영,001162,001162.jpg,2021.12.06,2021,12,06,2021-12-06,YYYY.MM.DD,,2026-09-10T01:41:48,mid,1241,931,2021-12-06,True,
14,서영,001163,001163.jpg,2021.12.06,2021,12,06,2021-12-06,YYYY.MM.DD,,2026-09-10T01:41:52,small,640,640,2021-12-06,True,
14,서영,001164,001164.jpg,2021.03.01,2021,03,01,2021-03-01,YYYY.MM.DD,,2026-09-10T01:41:55,mid,1087,761,2021-03-01,True,
14,서영,001175,001175.jpg,07 09 21 d,2021,09,07,2021-09-07,DD.MM.YY,d,2026-09-10T01:42:04,mid,926,734,2021-09-07,True,
14,서영,001176,001176.jpg,07 09 21 d,2021,09,07,2021-09-07,DD.MM.YY,d,2026-09-10T01:42:14,small,640,640,NONE,False,미검출(NONE)
14,서영,001177,001177.jpg,DEC012021,2021,12,01,2021-12-01,MON DD YYYY,,2026-09-10T09:26:28,mid,835,1113,NONE,False,미검출(NONE)
14,서영,001179,001179.jpg,01 SEP 2023,2023,09,01,2023-09-01,DD MON YYYY,,2026-09-10T09:29:12,mid,990,766,NONE,False,미검출(NONE)
14,서영,001200,001200.jpg,2021.10.20 2,2021,10,20,2021-10-20,YYYY.MM.DD,2,2026-09-10T09:29:15,small,640,640,2020-10-21,False,전부 틀림
14,서영,001205,001205.jpg,05.21,NONE,05,21,NONE-05-21,MM.DD,,2026-09-10T09:29:18,mid,898,622,NONE-05-21,True,
14,서영,001213,001213.jpg,2021.05.15,2021,05,15,2021-05-15,YYYY.MM.DD,,2026-09-10T09:29:27,mid,990,739,2021-05-15,True,
14,서영,001218,001218.jpg,2022.05.30,2022,05,30,2022-05-30,YYYY.MM.DD,,2026-09-10T09:29:31,small,640,640,2022-05-30,True,
14,서영,001222,001222.jpg,2021.11.10,2021,11,10,2021-11-10,YYYY.MM.DD,,2026-09-10T09:29:34,small,640,640,2021-11-10,True,
14,서영,001223,001223.jpg,11 APR 2021,2021,04,11,2021-04-11,DD MON YYYY,,2026-09-10T09:29:37,mid,1157,868,2021-04-11,True,
14,서영,001227,001227.jpg,22.01.11 2,2022,01,11,2022-01-11,YY.MM.DD,2,2026-09-10T09:29:43,mid,1127,845,2022-01-11,True,
14,서영,001231,001231.jpg,21.05.05,2021,05,05,2021-05-05,YY.MM.DD,,2026-09-10T09:29:46,mid,1067,801,2021-05-05,True,
14,서영,001248,001248.jpg,2021.07.15,2021,07,15,2021-07-15,YYYY.MM.DD,,2026-09-10T09:29:50,mid,1182,886,NONE,False,미검출(NONE)
14,서영,001249,001249.jpg,2021.07.15,2021,07,15,2021-07-15,YYYY.MM.DD,,2026-09-10T09:30:01,small,640,640,NONE,False,미검출(NONE)
14,서영,001250,001250.jpg,21.04.11 2,2021,04,11,2021-04-11,YY.MM.DD,2,2026-09-10T09:30:04,mid,1372,1029,2021-01-12,False,월/일 틀림
14,서영,001252,001252.jpg,2021.08.19,2021,08,19,2021-08-19,YYYY.MM.DD,,2026-09-10T09:30:06,mid,1225,855,2021-08-19,True,
14,서영,001259,001259.jpg,30/08/2021,2021,08,30,2021-08-30,DD.MM.YYYY,,2026-09-10T09:30:15,mid,760,1058,NONE,False,미검출(NONE)
14,서영,001272,001272.jpg,2023/07/08,2023,07,08,2023-07-08,YYYY.MM.DD,,2026-09-10T09:30:19,small,640,640,2023-07-08,True,
14,서영,001274,001274.jpg,17/06/2022,2022,06,17,2022-06-17,DD.MM.YYYY,,2026-09-10T09:30:25,small,640,640,2022-06-17,True,
14,서영,001278,001278.jpg,03/01/2022 2,2022,01,03,2022-01-03,DD.MM.YYYY,2,2026-09-10T09:30:30,mid,977,1302,2022-01-03,True,
14,서영,001292,001292.jpg,2022/11/05 2,2022,11,05,2022-11-05,YYYY.MM.DD,2,2026-09-10T09:30:34,small,640,640,NONE,False,미검출(NONE)
14,서영,001299,001299.jpg,2021.07.28,2021,07,28,2021-07-28,YYYY.MM.DD,,2026-09-10T09:30:43,mid,1034,1379,2021-07-28,True,
14,서영,001302,001302.jpg,29.11.21 d,2021,11,29,2021-11-29,DD.MM.YY,d,2026-09-10T09:31:04,small,640,640,2021-11-29,True,
14,서영,001303,001303.jpg,14/09/2021 2,2021,09,14,2021-09-14,DD.MM.YYYY,2,2026-09-10T09:31:10,mid,1283,962,2021-09-14,True,
14,서영,001308,001308.jpg,06/11/2022,2022,11,06,2022-11-06,DD.MM.YYYY,,2026-09-10T09:31:14,small,640,640,NONE,False,미검출(NONE)
14,서영,001315,001315.jpg,2021.12.09,2021,12,09,2021-12-09,YYYY.MM.DD,,2026-09-10T09:31:18,mid,865,1148,2021-12-09,True,
14,서영,001320,001320.jpg,22/11/2021,2021,11,22,2021-11-22,DD.MM.YYYY,,2026-09-10T09:31:22,small,640,640,2028-12-07,False,전부 틀림
14,서영,001321,001321.jpg,2022.02.15,2022,02,15,2022-02-15,YYYY.MM.DD,,2026-09-10T09:31:27,mid,956,1275,NONE,False,미검출(NONE)
14,서영,001323,001323.jpg,09/07/2023 2,2023,07,09,2023-07-09,DD.MM.YYYY,2,2026-09-10T09:31:35,mid,1131,1508,2027-09-14,False,전부 틀림
14,서영,001326,001326.jpg,2021.07.19,2021,07,19,2021-07-19,YYYY.MM.DD,,2026-09-10T09:31:39,mid,1407,1055,2021-07-19,True,
14,서영,001334,001334.jpg,26 OCT 2021,2021,10,26,2021-10-26,DD MON YYYY,,2026-09-10T09:31:43,mid,1032,1246,2021-10-26,True,
14,서영,001335,001335.jpg,26 OCT 2021,2021,10,26,2021-10-26,DD MON YYYY,,2026-09-10T09:31:48,small,640,640,2021-10-26,True,
14,서영,001347,001347.jpg,2021/10/31,2021,10,31,2021-10-31,YYYY.MM.DD,,2026-09-10T09:31:52,mid,869,1158,2021-10-31,True,
14,서영,001352,001352.jpg,2022-06-27,2022,06,27,2022-06-27,YYYY.MM.DD,,2026-09-10T09:31:57,mid,974,1298,2022-06-27,True,
14,서영,001355,001355.jpg,2021.07.22,2021,07,22,2021-07-22,YYYY.MM.DD,,2026-09-10T09:36:04,mid,1117,939,2021-07-22,True,
14,서영,001358,001358.jpg,12.2020,2020,12,NONE,2020-12-NONE,MM.YYYY,,2026-09-10T09:36:10,mid,885,1141,2020-12-NONE,True,
14,서영,001369,001369.jpg,25.09.21,2025,09,21,2025-09-21,YY.MM.DD,,2026-09-10T09:36:14,mid,1348,1011,2025-09-21,True,
14,서영,001377,001377.jpg,2021 12 02,2021,12,02,2021-12-02,YYYY.MM.DD,,2026-09-10T09:36:17,small,640,640,NONE,False,미검출(NONE)
14,서영,001380,001380.jpg,2021.04.09,2021,04,09,2021-04-09,YYYY.MM.DD,,2026-09-10T09:36:20,mid,991,1322,2021-04-09,True,
14,서영,001381,001381.jpg,2021.04.09,2021,04,09,2021-04-09,YYYY.MM.DD,,2026-09-10T09:36:23,small,640,640,2021-01-04,False,월/일 틀림
14,서영,001392,001392.jpg,2021.02.25,2021,02,25,2021-02-25,YYYY.MM.DD,,2026-09-10T09:36:27,small,640,640,2021-02-25,True,
14,서영,001402,001402.jpg,2020.09.29,2020,09,29,2020-09-29,YYYY.MM.DD,,2026-09-10T09:36:30,mid,585,777,2020-09-29,True,
14,서영,001405,001405.jpg,2021.01.27,2021,01,27,2021-01-27,YYYY.MM.DD,,2026-09-10T09:36:35,small,640,640,2021-01-27,True,
14,서영,001427,001427.jpg,2020.08.12,2020,08,12,2020-08-12,YYYY.MM.DD,,2026-09-10T09:36:38,mid,679,998,2020-08-12,True,
14,서영,001430,001430.jpg,2021.01.23,2021,01,23,2021-01-23,YYYY.MM.DD,,2026-09-10T09:36:41,small,640,640,2021-01-01,False,월/일 틀림
14,서영,001437,001437.jpg,2021.08.29,2021,08,29,2021-08-29,YYYY.MM.DD,,2026-09-10T09:36:44,mid,683,907,2021-08-29,True,
14,서영,001443,001443.jpg,2021.09.06,2021,09,06,2021-09-06,YYYY.MM.DD,,2026-09-10T09:36:48,mid,723,965,2021-09-06,True,
14,서영,001445,001445.jpg,2021.10.28,2021,10,28,2021-10-28,YYYY.MM.DD,,2026-09-10T09:36:50,mid,731,993,2021-10-28,True,
14,서영,001446,001446.jpg,2021.10.28,2021,10,28,2021-10-28,YYYY.MM.DD,,2026-09-10T09:36:54,small,640,640,2021-10-NONE,False,월/일 틀림
14,서영,001454,001454.jpg,2022.04.02,2022,04,02,2022-04-02,YYYY.MM.DD,,2026-09-10T09:36:57,mid,680,910,2022-04-02,True,
14,서영,001460,001460.jpg,2022.11.18,2022,11,18,2022-11-18,YYYY.MM.DD,,2026-09-10T09:37:00,mid,645,871,2022-11-18,True,
14,서영,001472,001472.jpg,2022.02.17,2022,02,17,2022-02-17,YYYY.MM.DD,,2026-09-10T09:37:04,mid,756,1008,2022-02-17,True,
14,서영,001475,001475.jpg,2022.07.10,2022,07,10,2022-07-10,YYYY.MM.DD,,2026-09-10T09:37:08,small,640,640,2022-07-10,True,
14,서영,001477,001477.jpg,22.05.10 2,2022,05,10,2022-05-10,YY.MM.DD,2,2026-09-10T09:37:12,small,640,640,NONE,False,미검출(NONE)
14,서영,001483,001483.jpg,FEB/06/21,2021,02,06,2021-02-06,MON DD YY,,2026-09-10T09:37:19,mid,756,1008,2021-02-06,True,
14,서영,001490,001490.jpg,2021.08.06 2,2021,08,06,2021-08-06,YYYY.MM.DD,2,2026-09-10T09:37:24,mid,756,1008,2021-08-06,True,
14,서영,001496,001496.jpg,2022-09-18,2022,09,18,2022-09-18,YYYY.MM.DD,,2026-09-10T09:37:27,mid,756,1008,2022-09-18,True,
14,서영,001505,001505.jpg,2021.01.27,2021,01,27,2021-01-27,YYYY.MM.DD,,2026-09-10T09:37:30,small,640,640,2021-01-27,True,
14,서영,001509,001509.jpg,OCT-19-2021,2021,10,19,2021-10-19,MON DD YYYY,,2026-09-10T09:37:34,small,640,640,NONE,False,미검출(NONE)
14,서영,001511,001511.jpg,2023.12.01,2023,12,01,2023-12-01,YYYY.MM.DD,,2026-09-10T09:37:38,small,640,640,NONE,False,미검출(NONE)
14,서영,001521,001521.jpg,2021.07.08,2021,07,08,2021-07-08,YYYY.MM.DD,,2026-09-10T09:37:42,small,640,640,NONE,False,미검출(NONE)
14,서영,001522,001522.jpg,2021.06.14 2,2021,06,14,2021-06-14,YYYY.MM.DD,2,2026-09-10T09:37:48,mid,860,1146,2021-06-14,True,
14,서영,001526,001526.jpg,2021.01.21,2021,01,21,2021-01-21,YYYY.MM.DD,,2026-09-10T09:37:51,mid,907,1210,2021-01-21,True,
14,서영,001529,001529.jpg,2021.02.11,2021,02,11,2021-02-11,YYYY.MM.DD,,2026-09-10T09:37:54,mid,773,1009,2021-02-11,True,
14,서영,001530,001530.jpg,2021.02.11,2021,02,11,2021-02-11,YYYY.MM.DD,,2026-09-10T09:37:57,small,640,640,2021-02-11,True,
14,서영,001541,001541.jpg,21.06.13 2,2021,06,13,2021-06-13,YY.MM.DD,2,2026-09-10T09:38:02,small,640,640,2020-12-14,False,전부 틀림
14,서영,001542,001542.jpg,22.01.22,2022,01,22,2022-01-22,YY.MM.DD,,2026-09-10T09:38:05,mid,911,1215,2022-01-22,True,
14,서영,001560,001560.jpg,2020.11.25,2020,11,25,2020-11-25,YYYY.MM.DD,,2026-09-10T09:38:10,mid,690,886,2020-11-25,True,
14,서영,001563,001563.jpg,20.08.05 2,2020,08,05,2020-08-05,YY.MM.DD,2,2026-09-10T09:38:16,mid,607,844,NONE,False,미검출(NONE)
14,서영,001566,001566.jpg,23 APR 2020,2020,04,23,2020-04-23,DD MON YYYY,,2026-09-10T09:38:21,mid,710,993,2020-04-23,True,
14,서영,001573,001573.jpg,2022.01.06,2022,01,06,2022-01-06,YYYY.MM.DD,,2026-09-10T09:38:24,mid,717,957,2022-01-06,True,
14,서영,001576,001576.jpg,2022.03.27,2022,03,27,2022-03-27,YYYY.MM.DD,,2026-09-10T09:38:27,small,640,640,NONE,False,미검출(NONE)
14,서영,001577,001577.jpg,2022.11.05,2022,11,05,2022-11-05,YYYY.MM.DD,,2026-09-10T09:38:30,mid,607,810,2022-11-05,True,
14,서영,001583,001583.jpg,2021.12.15,2021,12,15,2021-12-15,YYYY.MM.DD,,2026-09-10T09:38:33,mid,700,934,2021-12-15,True,
14,서영,001605,001605.jpg,2021.03.06,2021,03,06,2021-03-06,YYYY.MM.DD,,2026-09-10T09:38:36,mid,766,1021,2021-03-06,True,
14,서영,001607,001607.jpg,2021.04.03,2021,04,03,2021-04-03,YYYY.MM.DD,,2026-09-10T09:38:40,small,640,640,2021-04-03,True,
14,서영,001617,001617.jpg,2021.12.15,2021,12,15,2021-12-15,YYYY.MM.DD,,2026-09-10T09:38:43,small,640,640,2021-12-15,True,
14,서영,001627,001627.jpg,2021.07.03,2021,07,03,2021-07-03,YYYY.MM.DD,,2026-09-10T09:38:47,small,640,640,NONE,False,미검출(NONE)
14,서영,001630,001630.jpg,2022.10.21,2022,10,21,2022-10-21,YYYY.MM.DD,,2026-09-10T09:38:49,mid,887,1182,2022-10-21,True,
14,서영,001636,001636.jpg,2021.12.22 2,2021,12,22,2021-12-22,YYYY.MM.DD,2,2026-09-10T09:38:52,small,640,640,2020-12-02,False,전부 틀림
14,서영,001647,001647.jpg,2021/12/14,2021,12,14,2021-12-14,YYYY.MM.DD,,2026-09-10T09:38:56,mid,772,899,2021-12-14,True,
14,서영,001654,001654.jpg,2019.08.19,2019,08,19,2019-08-19,YYYY.MM.DD,,2026-09-10T09:39:01,small,640,640,2019-08-19,True,
14,서영,001664,001664.jpg,2020.08.29,2020,08,29,2020-08-29,YYYY.MM.DD,,2026-09-10T09:39:04,small,640,640,2020-08-29,True,
